"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JOSEPHINE","033","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JOSEPHINE","033","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","1","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JOSEPHINE","033","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","8","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JOSEPHINE","033","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","194","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JOSEPHINE","033","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","38","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","BLAIR","013","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","BLAIR","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","90","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","BLAIR","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (10,000 TO 19,999 HEAD)","3","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","BLAIR","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","BLAIR","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (3,200 TO 9,999 HEAD)","2","78.3"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","BLAIR","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","1","47.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","BLAIR","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","3","88.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","BLAIR","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","101","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","BLAIR","013","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CAMBRIA","021","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CAMBRIA","021","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","96","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CAMBRIA","021","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","4","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CAMBRIA","021","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","100","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CAMBRIA","021","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CENTRE","027","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","25","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CENTRE","027","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","154","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CENTRE","027","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","8","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CENTRE","027","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","15","88.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CENTRE","027","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","177","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CENTRE","027","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","16","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CLEARFIELD","033","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CLEARFIELD","033","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","71","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CLEARFIELD","033","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CLEARFIELD","033","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","4","88.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CLEARFIELD","033","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","77","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","CLEARFIELD","033","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","12","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","COLUMBIA","037","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","17","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","COLUMBIA","037","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","109","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","COLUMBIA","037","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","4","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","COLUMBIA","037","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (20,000 TO 49,999 HEAD)","1","69.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","COLUMBIA","037","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","8","88.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","COLUMBIA","037","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50,000 TO 99,999 HEAD)","1","11.4"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","COLUMBIA","037","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","123","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","COLUMBIA","037","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","9","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","19","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","72","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (10,000 TO 19,999 HEAD)","7","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","3","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100,000 OR MORE HEAD)","2","8.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (20,000 TO 49,999 HEAD)","4","69.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","13","47.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","7","88.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50,000 TO 99,999 HEAD)","1","11.4"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","109","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","DAUPHIN","043","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","HUNTINGDON","061","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","12","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","HUNTINGDON","061","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","103","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","HUNTINGDON","061","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (10,000 TO 19,999 HEAD)","1","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","HUNTINGDON","061","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","7","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","HUNTINGDON","061","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (20,000 TO 49,999 HEAD)","1","69.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","HUNTINGDON","061","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","2","47.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","HUNTINGDON","061","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","3","88.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","HUNTINGDON","061","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","117","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","HUNTINGDON","061","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","11","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","49","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","98","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (10,000 TO 19,999 HEAD)","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","1","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (20,000 TO 49,999 HEAD)","3","69.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (3,200 TO 9,999 HEAD)","3","78.3"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","3","47.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50,000 TO 99,999 HEAD)","3","11.4"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","113","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","JUNIATA","067","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","19","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","23","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","116","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (10,000 TO 19,999 HEAD)","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","8","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (20,000 TO 49,999 HEAD)","2","69.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (3,200 TO 9,999 HEAD)","1","78.3"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","1","47.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","16","88.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50,000 TO 99,999 HEAD)","1","11.4"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","147","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MIFFLIN","087","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","22","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MONTOUR","093","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MONTOUR","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","31","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MONTOUR","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","3","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MONTOUR","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (20,000 TO 49,999 HEAD)","1","69.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MONTOUR","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","5","88.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MONTOUR","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50,000 TO 99,999 HEAD)","1","11.4"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MONTOUR","093","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","41","38.0"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","MONTOUR","093","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","78.9"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","35","51.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","61","43.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (10,000 TO 19,999 HEAD)","6","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","5","57.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100,000 OR MORE HEAD)","1","8.2"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (20,000 TO 49,999 HEAD)","2","69.7"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (3,200 TO 9,999 HEAD)","1","78.3"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","5","47.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","11","88.8"
"CENSUS","2017","END OF DEC","","COUNTY","PENNSYLVANIA","42","CENTRAL","50","NORTHUMBERLAND","097","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50,000 TO 99,999 HEAD)","3","11.4"
